VT("/net2") X,VT("/net2") Y,VT("/net7") X,VT("/net7") Y,VT("/net14") X,VT("/net14") Y,VT("/net039") X,VT("/net039") Y,VT("/net069") X,VT("/net069") Y
1.550035878125002e-05,0.799999349457981,1.550035878125002e-05,0.7999996653159467,1.550035878125002e-05,0.8000205310054408,1.550035878125002e-05,5.541300244229116e-07,1.550035878125002e-05,0.7999969338850667
1.550042553125003e-05,0.7999994670804605,1.550042553125003e-05,0.7999997381434473,1.550042553125003e-05,0.8001397018558412,1.550042553125003e-05,8.632035436694169e-07,1.550042553125003e-05,0.7999974604858729
1.55004516311736e-05,0.7999996302497252,1.55004516311736e-05,0.7999998399646051,1.55004516311736e-05,0.8003046118972743,1.55004516311736e-05,1.28319822128774e-06,1.55004516311736e-05,0.7999981602724774
1.550050383102075e-05,0.8000012197206736,1.550050383102075e-05,0.8000008335109778,1.550050383102075e-05,0.8021802720766357,1.550050383102075e-05,5.364200320151315e-06,1.550050383102075e-05,0.8000048946040159
1.550051713514613e-05,0.8000021662116139,1.550051713514613e-05,0.8000014236906932,1.550051713514613e-05,0.8036801343052112,1.550051713514613e-05,7.799979146523902e-06,1.550051713514613e-05,0.8000089204415111
1.550054374339691e-05,0.8000027948840486,1.550054374339691e-05,0.8000016779610601,1.550054374339691e-05,0.7975333023021338,1.550054374339691e-05,1.002152302420955e-05,1.550054374339691e-05,0.8000137849803932
1.55005556513757e-05,0.7999950786032889,1.55005556513757e-05,0.7999962096355929,1.55005556513757e-05,0.728583756098676,1.55005556513757e-05,-7.154928529675858e-06,1.55005556513757e-05,0.7999903624051491
1.550056098084409e-05,0.7999879322936869,1.550056098084409e-05,0.7999909701187627,1.550056098084409e-05,0.6717819504571806,1.550056098084409e-05,-2.288774070208414e-05,1.550056098084409e-05,0.7999688442234737
1.550057163978088e-05,0.7999746756647664,1.550057163978088e-05,0.799983652120931,1.550057163978088e-05,0.4688103306739911,1.550057163978088e-05,-5.726460631739072e-05,1.550057163978088e-05,0.7999156811042941
1.550057831834122e-05,0.7999877581476078,1.550057831834122e-05,0.7999980267534513,1.550057831834122e-05,0.3027973883127703,1.550057831834122e-05,-3.949540621785981e-05,1.550057831834122e-05,0.7999273067757109
1.550057974725557e-05,0.7999956111255516,1.550057974725557e-05,0.800004517265274,1.550057974725557e-05,0.268301465825655,1.550057974725557e-05,-2.516430223077936e-05,1.550057974725557e-05,0.7999432505154542
1.550058260508427e-05,0.8000147662384992,1.550058260508427e-05,0.8000182213803503,1.550058260508427e-05,0.2053536106320994,1.550058260508427e-05,1.281651470820985e-05,1.550058260508427e-05,0.7999888764516201
1.550058532385155e-05,0.8000216583324754,1.550058532385155e-05,0.8000168771580551,1.550058532385155e-05,0.1519459270113662,1.550058532385155e-05,3.344275415796471e-05,1.550058532385155e-05,0.8000190155934519
1.550058908251583e-05,0.8000048089780074,1.550058908251583e-05,0.7999931933522799,1.550058908251583e-05,0.08360509245247134,1.550058908251583e-05,1.584179176245199e-05,1.550058908251583e-05,0.8000091665107345
1.550059201803632e-05,0.8000030084527235,1.550059201803632e-05,0.7999973353499817,1.550059201803632e-05,0.04443462237197466,1.550059201803632e-05,1.484155218523064e-05,1.550059201803632e-05,0.800010536977117
1.550059348579657e-05,0.8000090088057218,1.550059348579657e-05,0.8000081299141332,1.550059348579657e-05,0.03164443911665032,1.550059348579657e-05,2.457933091862578e-05,1.550059348579657e-05,0.8000215965146531
1.550059642131706e-05,0.8000199366461085,1.550059642131706e-05,0.8000182721063537,1.550059642131706e-05,0.01898037919595968,1.550059642131706e-05,4.496693341299975e-05,1.550059642131706e-05,0.8000483587626205
1.550060063072454e-05,0.8000242442837955,1.550060063072454e-05,0.8000138453954713,1.550060063072454e-05,0.01340511888263915,1.550060063072454e-05,5.854765450467095e-05,1.550060063072454e-05,0.8000733662981701
1.550060587686806e-05,0.8000262266223891,1.550060587686806e-05,0.8000140495759581,1.550060587686806e-05,0.01094829846943511,1.550060587686806e-05,6.865182349895284e-05,1.550060587686806e-05,0.8000950624017801
1.550061555071652e-05,0.8000276260408947,1.550061555071652e-05,0.8000169414960498,1.550061555071652e-05,0.01098843557063246,1.550061555071652e-05,7.795276421392591e-05,1.550061555071652e-05,0.8001206690195389
1.55006314365782e-05,0.7999881023146399,1.55006314365782e-05,0.7999887718856529,1.55006314365782e-05,0.008793613185149766,1.55006314365782e-05,-9.012290588806764e-06,1.55006314365782e-05,0.8000124288265028
1.550063483957459e-05,0.7999624795505347,1.550063483957459e-05,0.7999674400094697,1.550063483957459e-05,0.008229095699341684,1.550063483957459e-05,-6.308476103505478e-05,1.550063483957459e-05,0.7999421450753862
1.550064164556737e-05,0.7999223782206653,1.550064164556737e-05,0.7999469296972045,1.550064164556737e-05,0.005659763362011122,1.550064164556737e-05,-0.0001652160795706622,1.550064164556737e-05,0.7997906685352696
1.550064475450243e-05,0.7999230578575686,1.550064475450243e-05,0.7999581460256682,1.550064475450243e-05,0.004302137151435719,1.550064475450243e-05,-0.0001823533550727863,1.550064475450243e-05,0.7997492158264415
1.550064995914957e-05,0.7999888291916076,1.550064995914957e-05,0.8000177721100939,1.550064995914957e-05,0.003576707709937583,1.550064995914957e-05,-7.527469887870023e-05,1.550064995914957e-05,0.7998530198060927
1.550065115014116e-05,0.800009361991203,1.550065115014116e-05,0.8000304416359594,1.550065115014116e-05,0.003562437991914972,1.550065115014116e-05,-3.566048703945306e-05,1.550065115014116e-05,0.7998987244100698
1.550065353212432e-05,0.8000513142453167,1.550065353212432e-05,0.8000545766998404,1.550065353212432e-05,0.003283013991977395,1.550065353212432e-05,5.250189511356155e-05,1.550065353212432e-05,0.8000073919586539
1.550065674564264e-05,0.8001237823826696,1.550065674564264e-05,0.8001030905881916,1.550065674564264e-05,0.003671378939461413,1.550065674564264e-05,0.0002132506367605345,1.550065674564264e-05,0.8002156294585309
1.550066018801399e-05,0.8001701005090187,1.550066018801399e-05,0.8001168883352459,1.550066018801399e-05,0.005392265929864154,1.550066018801399e-05,0.0003453063683608796,1.550066018801399e-05,0.8004119662211259
1.550066365775649e-05,0.8001241622698967,1.550066365775649e-05,0.8000431080550469,1.550066365775649e-05,0.006894803367568049,1.550066365775649e-05,0.0003175917148329935,1.550066365775649e-05,0.8004349396004882
1.550066459354686e-05,0.8001033272106055,1.550066459354686e-05,0.8000255359932593,1.550066459354686e-05,0.007043141524439269,1.550066459354686e-05,0.0002890818812313208,1.550066459354686e-05,0.8004126794633731
1.55006664651276e-05,0.8000701565822438,1.55006664651276e-05,0.8000111288925099,1.55006664651276e-05,0.007166776402795809,1.55006664651276e-05,0.0002371307360059972,1.55006664651276e-05,0.8003658424461422
1.550066909689051e-05,0.8000381604603559,1.550066909689051e-05,0.8000036640868731,1.550066909689051e-05,0.007074898095852234,1.550066909689051e-05,0.0001748514237704656,1.550066909689051e-05,0.8003017570054167
1.550067207912963e-05,0.8000249456792693,1.550067207912963e-05,0.8000101365489037,1.550067207912963e-05,0.006716426171094706,1.550067207912963e-05,0.0001308784259634796,1.550067207912963e-05,0.8002493473217971
1.550067327860635e-05,0.8000213508933998,1.550067327860635e-05,0.800009844015214,1.550067327860635e-05,0.006530713709126848,1.550067327860635e-05,0.0001160062053857127,1.550067327860635e-05,0.8002306520612191
1.550067567755978e-05,0.8000138331788501,1.550067567755978e-05,0.8000053979281501,1.550067567755978e-05,0.00611615463167989,1.550067567755978e-05,8.693597517672981e-05,1.550067567755978e-05,0.8001927915512561
1.550067966261425e-05,0.7999821763840679,1.550067966261425e-05,0.7999798252526251,1.550067966261425e-05,0.005315337086372979,1.550067966261425e-05,7.434418413772726e-06,1.550067966261425e-05,0.800088634388586
1.550068427643791e-05,0.7999631925864666,1.550068427643791e-05,0.7999768191680794,1.550068427643791e-05,0.004364338487205149,1.550068427643791e-05,-5.571673812015903e-05,1.550068427643791e-05,0.7999893419341252
1.550068813717795e-05,0.7999704873870349,1.550068813717795e-05,0.799989148910083,1.550068813717795e-05,0.003666577158236725,1.550068813717795e-05,-6.20908421790503e-05,1.550068813717795e-05,0.7999599591005648
1.550068925791777e-05,0.799970238442455,1.550068925791777e-05,0.799986575032291,1.550068925791777e-05,0.003465483566985706,1.550068925791777e-05,-6.591818138991512e-05,1.550068925791777e-05,0.7999504622338914
1.550069149939741e-05,0.7999593726331592,1.550069149939741e-05,0.7999719882989742,1.550069149939741e-05,0.003054714107663834,1.550069149939741e-05,-9.03955732167857e-05,1.550069149939741e-05,0.799912911787079
1.550069491775023e-05,0.7999512275537921,1.550069491775023e-05,0.7999697844606979,1.550069491775023e-05,0.00252694427320847,1.550069491775023e-05,-0.0001143475432951524,1.550069491775023e-05,0.7998674867918097
1.550069812884831e-05,0.7999507232833843,1.550069812884831e-05,0.7999728251116974,1.550069812884831e-05,0.002138039379349987,1.550069812884831e-05,-0.0001229571291855074,1.550069812884831e-05,0.7998415396305213
1.550070342455644e-05,0.7999599830409931,1.550070342455644e-05,0.7999809323592946,1.550070342455644e-05,0.001646344094465974,1.550070342455644e-05,-0.0001139736563234528,1.550070342455644e-05,0.7998311089444177
1.550070542615037e-05,0.7999658567613031,1.550070542615037e-05,0.7999847795028868,1.550070542615037e-05,0.001493828099838622,1.550070542615037e-05,-0.0001038290655313017,1.550070542615037e-05,0.799837534260162
1.550070942933822e-05,0.7999810590157568,1.550070942933822e-05,0.7999945611233479,1.550070942933822e-05,0.001237184201236713,1.550070942933822e-05,-7.274623463498792e-05,1.550070942933822e-05,0.7998676023370124
1.550071083119759e-05,0.7999891557668785,1.550071083119759e-05,0.8000007295288265,1.550071083119759e-05,0.00116460464782811,1.550071083119759e-05,-5.562687967103596e-05,1.550071083119759e-05,0.7998868427912518
1.550071363491633e-05,0.8000108604804754,1.550071363491633e-05,0.8000170391125796,1.550071363491633e-05,0.001045454725477247,1.550071363491633e-05,-9.101927564359993e-06,1.550071363491633e-05,0.7999427445105536
1.550071819101229e-05,0.8000344223575198,1.550071819101229e-05,0.8000266199105888,1.550071819101229e-05,0.000869991409586039,1.550071819101229e-05,5.319463606164637e-05,1.550071819101229e-05,0.800028866212001
1.550071947516882e-05,0.800033658312377,1.550071947516882e-05,0.8000202130684998,1.550071947516882e-05,0.0008175952197971176,1.550071947516882e-05,5.953744185688352e-05,1.550071947516882e-05,0.8000428228786437
1.55007220434819e-05,0.8000251536256698,1.55007220434819e-05,0.8000076228439928,1.55007220434819e-05,0.0007138295044734483,1.55007220434819e-05,5.666021130476975e-05,1.55007220434819e-05,0.8000509720863918
1.550072608571748e-05,0.8000260455074973,1.550072608571748e-05,0.8000155385322086,1.550072608571748e-05,0.0005996221704084306,1.550072608571748e-05,6.714172952672564e-05,1.550072608571748e-05,0.800074364590026
1.550072927015262e-05,0.8000339548935028,1.550072927015262e-05,0.8000235097975871,1.550072927015262e-05,0.0005350637465347799,1.550072927015262e-05,8.56886872680287e-05,1.550072927015262e-05,0.8001047061327323
1.550073357756154e-05,0.8000246133806295,1.550073357756154e-05,0.8000087803910741,1.550073357756154e-05,0.0004392934407472256,1.550073357756154e-05,7.4617499352298e-05,1.550073357756154e-05,0.8001049547497993
1.550073737777954e-05,0.8000202641140127,1.550073737777954e-05,0.8000082505139284,1.550073737777954e-05,0.0003758716263615028,1.550073737777954e-05,6.666383667998552e-05,1.550073737777954e-05,0.8001016162938316
1.550073850966655e-05,0.8000207746075674,1.550073850966655e-05,0.8000110986048296,1.550073850966655e-05,0.0003626129399454175,1.550073850966655e-05,6.664053025667448e-05,1.550073850966655e-05,0.8001023243550623
1.550074077344056e-05,0.8000168129695358,1.550074077344056e-05,0.800008183979629,1.550074077344056e-05,0.0003339048746183292,1.550074077344056e-05,5.840566847823045e-05,1.550074077344056e-05,0.8000948760497897
1.550074530098859e-05,0.7999956580790096,1.550074530098859e-05,0.7999897689678142,1.550074530098859e-05,0.0002734610874034581,1.550074530098859e-05,1.547219101972591e-05,1.550074530098859e-05,0.8000457836368851
1.550074689778248e-05,0.7999903223578116,1.550074689778248e-05,0.7999884540874547,1.550074689778248e-05,0.0002576067702793864,1.550074689778248e-05,1.959124828291811e-06,1.550074689778248e-05,0.8000276923006825
1.550075009137027e-05,0.7999835476970111,1.550075009137027e-05,0.7999887841405191,1.550075009137027e-05,0.0002328670411823179,1.550075009137027e-05,-1.955477112065528e-05,1.550075009137027e-05,0.7999956966752488
1.550075453249499e-05,0.7999733280547758,1.550075453249499e-05,0.7999829157546566,1.550075453249499e-05,0.0002006090977875569,1.550075453249499e-05,-5.04945805092418e-05,1.550075453249499e-05,0.7999485975516386
1.550075600777558e-05,0.7999718294796591,1.550075600777558e-05,0.7999826046970467,1.550075600777558e-05,0.0001931922020307595,1.550075600777558e-05,-5.768384860087932e-05,1.550075600777558e-05,0.7999358097624648
1.550075895833677e-05,0.7999781752197194,1.550075895833677e-05,0.7999909912386968,1.550075895833677e-05,0.0001879174376818223,1.550075895833677e-05,-5.401049314584717e-05,1.550075895833677e-05,0.7999311791631382
1.550076248994179e-05,0.7999926721960942,1.550076248994179e-05,0.8000029221957295,1.550076248994179e-05,0.0001850344011042642,1.550076248994179e-05,-3.101813768036341e-05,1.550076248994179e-05,0.7999508552676436
1.550076593860326e-05,0.8000028500405322,1.550076593860326e-05,0.80000709326634,1.550076593860326e-05,0.0001773106193182686,1.550076593860326e-05,-8.93366155137225e-06,1.550076593860326e-05,0.7999752195544112
1.550077023667396e-05,0.8000072471101939,1.550077023667396e-05,0.800004788057473,1.550077023667396e-05,0.0001607669304168624,1.550077023667396e-05,8.271816925173839e-06,1.550077023667396e-05,0.7999985796024485
1.550077421208446e-05,0.8000168161800887,1.550077421208446e-05,0.8000121635800806,1.550077421208446e-05,0.0001511095294074141,1.550077421208446e-05,3.270955930928996e-05,1.550077421208446e-05,0.8000314072181735
1.550077580354347e-05,0.8000230725321493,1.550077580354347e-05,0.8000179731976261,1.550077580354347e-05,0.0001488021342297994,1.550077580354347e-05,4.659803736980583e-05,1.550077580354347e-05,0.8000497920708809
1.550077898646149e-05,0.8000314000710887,1.550077898646149e-05,0.8000219510221643,1.550077898646149e-05,0.0001394038700395211,1.550077898646149e-05,6.856968867673451e-05,1.550077898646149e-05,0.8000824734422339
1.55007834212256e-05,0.8000115447836219,1.55007834212256e-05,0.7999966449089785,1.55007834212256e-05,0.0001024825972660884,1.55007834212256e-05,4.26438285694827e-05,1.55007834212256e-05,0.8000639677546437
1.550078657726266e-05,0.7999963267898423,1.550078657726266e-05,0.7999883526475896,1.550078657726266e-05,8.951049579073762e-05,1.550078657726266e-05,1.397879456510256e-05,1.550078657726266e-05,0.800031878491741
1.550079130207375e-05,0.8000006633133041,1.550079130207375e-05,0.8000051753790863,1.550079130207375e-05,0.0001096426308573749,1.550079130207375e-05,1.137168057670583e-05,1.550079130207375e-05,0.8000233149615654
1.550079582884384e-05,0.800025038392942,1.550079582884384e-05,0.8000252595817098,1.550079582884384e-05,0.0001362935797491683,1.550079582884384e-05,5.278041203044628e-05,1.550079582884384e-05,0.8000720053515069
1.550080079441747e-05,0.8000603402443588,1.550080079441747e-05,0.8000450421815394,1.550080079441747e-05,0.0001585046340639084,1.550080079441747e-05,0.0001271139659617091,1.550080079441747e-05,0.8001697320856903
1.550080639879741e-05,0.8000747328888126,1.550080639879741e-05,0.800045523185455,1.550080639879741e-05,0.0001563108439872018,1.550080639879741e-05,0.0001759021286038733,1.550080639879741e-05,0.8002501086325159
1.550081287118575e-05,0.8000421283455746,1.550081287118575e-05,0.8000125150346022,1.550081287118575e-05,0.0001159363342549382,1.550081287118575e-05,0.0001367584985086417,1.550081287118575e-05,0.8002300650658992
1.550081445070268e-05,0.800032830282334,1.550081445070268e-05,0.800008572192773,1.550081445070268e-05,0.0001073682125406754,1.550081445070268e-05,0.0001189915872135244,1.550081445070268e-05,0.8002113196720266
1.550081760973652e-05,0.8000197380911924,1.550081760973652e-05,0.8000067914221014,1.550081760973652e-05,9.591327418249476e-05,1.550081760973652e-05,8.78440551239826e-05,1.550081760973652e-05,0.8001743441220679
1.550082172013192e-05,0.7999968144790697,1.550082172013192e-05,0.799992422650399,1.550082172013192e-05,7.434692076150739e-05,1.550082172013192e-05,3.259782956697498e-05,1.550082172013192e-05,0.8001038120372899
1.550082651544841e-05,0.7999643029608,1.550082651544841e-05,0.7999704500803654,1.550082651544841e-05,4.382761950773977e-05,1.550082651544841e-05,-4.814240189348365e-05,1.550082651544841e-05,0.7999926612826642
1.550082774851115e-05,0.7999667806275729,1.550082774851115e-05,0.7999789577843679,1.550082774851115e-05,4.632998174195493e-05,1.550082774851115e-05,-5.162919550399112e-05,1.550082774851115e-05,0.7999810381571302
1.550083021463664e-05,0.7999828331572877,1.550083021463664e-05,0.8000014509697484,1.550083021463664e-05,6.004254948073146e-05,1.550083021463664e-05,-3.644690562365008e-05,1.550083021463664e-05,0.7999844152120007
1.550083351977683e-05,0.8000011364479723,1.550083351977683e-05,0.8000127604276294,1.550083351977683e-05,7.204473520692879e-05,1.550083351977683e-05,-1.034898852320135e-05,1.550083351977683e-05,0.8000046313079132
1.550083800481744e-05,0.7999948865101809,1.550083800481744e-05,0.7999920250853986,1.550083800481744e-05,6.007977558427641e-05,1.550083800481744e-05,-1.657517591043674e-05,1.550083800481744e-05,0.7999938435853294
1.550084226106111e-05,0.7999740450376794,1.550084226106111e-05,0.7999752917956039,1.550084226106111e-05,4.08862824308833e-05,1.550084226106111e-05,-5.371665047101978e-05,1.550084226106111e-05,0.7999429246614732
1.550084829979688e-05,0.7999597752356782,1.550084829979688e-05,0.7999766021139626,1.550084829979688e-05,3.025322951157088e-05,1.550084829979688e-05,-9.062409243496842e-05,1.550084829979688e-05,0.7998808167933383
1.550085513015155e-05,0.7999668138357807,1.550085513015155e-05,0.7999851357923473,1.550085513015155e-05,3.431232324323932e-05,1.550085513015155e-05,-8.857611208306303e-05,1.550085513015155e-05,0.799865005360452
1.550085713363551e-05,0.799976780368566,1.550085713363551e-05,0.799993601772447,1.550085713363551e-05,4.189957146106908e-05,1.550085713363551e-05,-7.290425490890265e-05,1.550085713363551e-05,0.7998787146135556
1.550086114060342e-05,0.8000008954605241,1.550086114060342e-05,0.800009872459379,1.550086114060342e-05,6.000623398557112e-05,1.550086114060342e-05,-2.594961164815741e-05,1.550086114060342e-05,0.7999311584642689
1.550086265641756e-05,0.8000071767451634,1.550086265641756e-05,0.8000107181548564,1.550086265641756e-05,6.394895449183079e-05,1.550086265641756e-05,-1.000527850131646e-05,1.550086265641756e-05,0.799951869706813
1.550086554871774e-05,0.8000143707017849,1.550086554871774e-05,0.8000106530876308,1.550086554871774e-05,6.809697559257517e-05,1.550086554871774e-05,1.299952478098856e-05,1.550086554871774e-05,0.7999846257162754
1.550086933044608e-05,0.8000272858472791,1.550086933044608e-05,0.8000199643641938,1.550086933044608e-05,7.807595715425623e-05,1.550086933044608e-05,4.903009134284095e-05,1.550086933044608e-05,0.8000360175515266
1.55008733617228e-05,0.8000390239179991,1.55008733617228e-05,0.800026147133273,1.55008733617228e-05,8.653013918090476e-05,1.55008733617228e-05,8.389676469591371e-05,1.55008733617228e-05,0.8000902633593874
1.5500878599611e-05,0.80003538699236,1.5500878599611e-05,0.8000166754408319,1.5500878599611e-05,8.097881161549966e-05,1.5500878599611e-05,9.298464855187188e-05,1.5500878599611e-05,0.8001208789549628
1.55008804229946e-05,0.8000367174233359,1.55008804229946e-05,0.800019658353476,1.55008804229946e-05,8.205043858434282e-05,1.55008804229946e-05,9.800369115182185e-05,1.55008804229946e-05,0.8001318307035592
1.55008840697618e-05,0.8000377848377616,1.55008840697618e-05,0.8000222557886043,1.55008840697618e-05,8.232109276552871e-05,1.55008840697618e-05,0.0001036906075118033,1.55008840697618e-05,0.8001480568359265
1.550088897814325e-05,0.8000277641941218,1.550088897814325e-05,0.8000130709942159,1.550088897814325e-05,7.21743891225525e-05,1.550088897814325e-05,8.742642734696282e-05,1.550088897814325e-05,0.800139214224147
1.550089442943851e-05,0.7999971966563505,1.550089442943851e-05,0.7999889249455476,1.550089442943851e-05,4.475086115217679e-05,1.550089442943851e-05,2.636062467081923e-05,1.550089442943851e-05,0.800070442296977
1.550090012242107e-05,0.7999585268731869,1.550090012242107e-05,0.7999660333866476,1.550090012242107e-05,1.186428337552258e-05,1.550090012242107e-05,-6.399814871224295e-05,1.550090012242107e-05,0.7999500701555868
1.550090205699991e-05,0.7999515938595203,1.550090205699991e-05,0.7999673200977145,1.550090205699991e-05,6.699505328011114e-06,1.550090205699991e-05,-8.758659115415599e-05,1.550090205699991e-05,0.7999126416396479
1.550090538721818e-05,0.7999514794791092,1.550090538721818e-05,0.7999745966497964,1.550090538721818e-05,6.776622541555549e-06,1.550090538721818e-05,-0.0001052785125110194,1.550090538721818e-05,0.7998745216333367
1.55009098349771e-05,0.7999509570327096,1.55009098349771e-05,0.799972434252923,1.55009098349771e-05,4.375640388429356e-06,1.55009098349771e-05,-0.000121333986450264,1.55009098349771e-05,0.7998361753128246
1.550091354006181e-05,0.7999510748392977,1.550091354006181e-05,0.7999721919611513,1.550091354006181e-05,3.469292145292595e-06,1.550091354006181e-05,-0.0001283115702598802,1.550091354006181e-05,0.7998138445756744
1.550091763786947e-05,0.7999583485865529,1.550091763786947e-05,0.7999793952485534,1.550091763786947e-05,9.171148093865239e-06,1.550091763786947e-05,-0.0001187752542597038,1.550091763786947e-05,0.7998118480875124
1.550091922099624e-05,0.7999659919708976,1.550091922099624e-05,0.7999862896785599,1.550091922099624e-05,1.55417146416572e-05,1.550091922099624e-05,-0.0001053058939106753,1.550091922099624e-05,0.7998236760734821
1.550092238724977e-05,0.7999847653677435,1.550092238724977e-05,0.7999998532967378,1.550092238724977e-05,3.066565955441191e-05,1.550092238724977e-05,-6.832270445255205e-05,1.550092238724977e-05,0.7998631315223192
1.550092667059845e-05,0.7999957822127408,1.550092667059845e-05,0.800000671934041,1.550092667059845e-05,3.80395273748473e-05,1.550092667059845e-05,-3.699595987370202e-05,1.550092667059845e-05,0.7999032075942855
1.550092788000175e-05,0.7999913369538845,1.550092788000175e-05,0.7999920693310439,1.550092788000175e-05,3.325288933908246e-05,1.550092788000175e-05,-3.988726103487715e-05,1.550092788000175e-05,0.7999029525284577
1.550093029880833e-05,0.7999832125499939,1.550093029880833e-05,0.7999833650244282,1.550093029880833e-05,2.60114196450195e-05,1.550093029880833e-05,-4.800413728499255e-05,1.550093029880833e-05,0.7998971396994605
1.550093436749632e-05,0.7999906062401969,1.550093436749632e-05,0.7999982862546133,1.550093436749632e-05,3.392212305126597e-05,1.550093436749632e-05,-3.176598391157972e-05,1.550093436749632e-05,0.7999171599417066
1.550093793283016e-05,0.8000089605750684,1.550093793283016e-05,0.8000135342249016,1.550093793283016e-05,4.901390234739658e-05,1.550093793283016e-05,5.387898637029128e-06,1.550093793283016e-05,0.7999651672322792
1.550094202279195e-05,0.8000354345496211,1.550094202279195e-05,0.800028976958636,1.550094202279195e-05,6.947152252112447e-05,1.550094202279195e-05,6.319620381012784e-05,1.550094202279195e-05,0.8000443500202857
1.550094901196295e-05,0.8000741549445676,1.550094901196295e-05,0.8000492610573738,1.550094901196295e-05,9.927971114835977e-05,1.550094901196295e-05,0.0001630479109213787,1.550094901196295e-05,0.800195648900999
1.550095050161371e-05,0.8000709688418517,1.550095050161371e-05,0.8000396323291504,1.550095050161371e-05,9.513525011828843e-05,1.550095050161371e-05,0.0001670754813154176,1.550095050161371e-05,0.8002114431557966
1.550095348091523e-05,0.8000620790714265,1.550095348091523e-05,0.8000287175718649,1.550095348091523e-05,8.693732311218241e-05,1.550095348091523e-05,0.0001644460734995933,1.550095348091523e-05,0.8002264127934793
1.550095762857998e-05,0.8000364095469988,1.550095762857998e-05,0.8000109457020809,1.550095762857998e-05,6.572819982655583e-05,1.550095762857998e-05,0.0001251937456648059,1.550095762857998e-05,0.8001972947924096
1.550096107072333e-05,0.8000217081881452,1.550096107072333e-05,0.8000059448223037,1.550096107072333e-05,5.409668074165399e-05,1.550096107072333e-05,9.348433488384768e-05,1.550096107072333e-05,0.800165009234689
1.550096493178738e-05,0.8000017455157189,1.550096493178738e-05,0.799994449835381,1.550096493178738e-05,3.707239694803549e-05,1.550096493178738e-05,4.515062640728397e-05,1.550096493178738e-05,0.8001070756080503
1.550096601556127e-05,0.7999958057703422,1.550096601556127e-05,0.7999908331426114,1.550096601556127e-05,3.194968856974974e-05,1.550096601556127e-05,3.016561904732447e-05,1.550096601556127e-05,0.800087846592852
1.550096818310903e-05,0.7999816002744308,1.550096818310903e-05,0.7999812468070246,1.550096818310903e-05,1.96308922626808e-05,1.550096818310903e-05,-4.51996522177369e-06,1.550096818310903e-05,0.8000423472187286
1.550097251820456e-05,0.7999652512103975,1.550097251820456e-05,0.7999761115384145,1.550097251820456e-05,6.045762351572361e-06,1.550097251820456e-05,-5.506486853624805e-05,1.550097251820456e-05,0.7999666073516255
1.55009736984418e-05,0.7999703396754497,1.55009736984418e-05,0.7999862524299221,1.55009736984418e-05,1.116117235490685e-05,1.55009736984418e-05,-5.321101378544826e-05,1.55009736984418e-05,0.7999618751477047
1.550097605891629e-05,0.7999888926516913,1.550097605891629e-05,0.8000069186940336,1.550097605891629e-05,2.706215393750274e-05,1.550097605891629e-05,-3.006852449118065e-05,1.550097605891629e-05,0.7999779682016717
1.550098006467779e-05,0.8000027089504739,1.550098006467779e-05,0.8000064848902078,1.550098006467779e-05,3.522038034807594e-05,1.550098006467779e-05,-6.764817680241504e-06,1.550098006467779e-05,0.7999990532420448
1.55009835770981e-05,0.7999873771565811,1.55009835770981e-05,0.7999861283998875,1.55009835770981e-05,2.043049848873098e-05,1.55009835770981e-05,-3.08916638495256e-05,1.55009835770981e-05,0.7999683630329602
1.550098825654916e-05,0.7999694626381226,1.550098825654916e-05,0.7999775108561086,1.550098825654916e-05,6.602766354397993e-06,1.550098825654916e-05,-6.482908383117719e-05,1.550098825654916e-05,0.7999195725159638
1.550099319618112e-05,0.7999587647519432,1.550099319618112e-05,0.7999740141008633,1.550099319618112e-05,-1.740979332569875e-06,1.550099319618112e-05,-9.284240983134059e-05,1.550099319618112e-05,0.7998731877743349
1.5501e-05,0.7999717216930901,1.5501e-05,0.7999889683507743,1.5501e-05,9.03259462291482e-06,1.5501e-05,-8.169065334116764e-05,1.5501e-05,0.7998678594159874
1.550100167850325e-05,0.7999792386360878,1.550100167850325e-05,0.7999940002615423,1.550100167850325e-05,3.68846921967018e-05,1.550100167850325e-05,-6.785177527222195e-05,1.550100167850325e-05,0.7998819953126663
1.550100503550975e-05,0.7999981575735559,1.550100503550975e-05,0.8000074545752561,1.550100503550975e-05,5.78277368874877e-05,1.550100503550975e-05,-3.043695724815863e-05,1.550100503550975e-05,0.7999241375962691
1.5501006714013e-05,0.800005166052236,1.5501006714013e-05,0.8000103944597508,1.5501006714013e-05,5.330005138780168e-05,1.5501006714013e-05,-1.349267380294713e-05,1.5501006714013e-05,0.7999457402790706
1.55010100710195e-05,0.8000138487739759,1.55010100710195e-05,0.8000116523746026,1.55010100710195e-05,4.424792628980664e-05,1.55010100710195e-05,1.32974854373575e-05,1.55010100710195e-05,0.7999838745030664
1.550101399086015e-05,0.8000277649369724,1.550101399086015e-05,0.8000196200417946,1.550101399086015e-05,5.15011872197161e-05,1.550101399086015e-05,5.108148041952561e-05,1.550101399086015e-05,0.800038115362938
1.550101997607909e-05,0.8000390341423722,1.550101997607909e-05,0.8000221539404377,1.550101997607909e-05,6.172576232458505e-05,1.550101997607909e-05,9.076187205545992e-05,1.550101997607909e-05,0.8001054099787218
1.55010255273441e-05,0.8000381205399679,1.55010255273441e-05,0.8000195887771759,1.55010255273441e-05,6.027512417017305e-05,1.55010255273441e-05,0.0001012796505349375,1.55010255273441e-05,0.8001361582302572
