VT("/net14") X,VT("/net14") Y,VT("/I0/net18") X,VT("/I0/net18") Y,VT("/net16") X,VT("/net16") Y,VT("/net17") X,VT("/net17") Y
1.000023378264293e-06,-3.766605736581199e-05,1.000023378264293e-06,-2.42759816893885e-05,1.000023378264293e-06,-1.134637859217442e-05,1.000023378264293e-06,-1.244451270009935e-05
1.000027539909652e-06,-1.419723383366513e-05,1.000027539909652e-06,-1.987506416111366e-06,1.000027539909652e-06,1.259402255323304e-06,1.000027539909652e-06,1.008737045992831e-06
1.000028604100988e-06,-7.429129094785705e-06,1.000028604100988e-06,3.465668126521485e-06,1.000028604100988e-06,3.852886771781854e-06,1.000028604100988e-06,3.674984579167018e-06
1.00003073248366e-06,-1.153846963599917e-06,1.00003073248366e-06,6.343755034547093e-06,1.00003073248366e-06,4.272720252920281e-06,1.00003073248366e-06,3.840725181161017e-06
1.000034369794461e-06,-1.52058281964828e-06,1.000034369794461e-06,1.340187030274245e-06,1.000034369794461e-06,8.999702920150718e-07,1.000034369794461e-06,-1.694757365240151e-07
1.000037264115938e-06,7.103193639572014e-06,1.000037264115938e-06,8.106621514813092e-06,1.000037264115938e-06,5.514919949485421e-06,1.000037264115938e-06,4.735748684122181e-06
1.000038705223059e-06,1.357348705104265e-05,1.000038705223059e-06,1.383912994743055e-05,1.000038705223059e-06,9.004730331556078e-06,1.000038705223059e-06,8.482868878376326e-06
1.000041587437302e-06,2.206609597336001e-05,1.000041587437302e-06,1.972713415351e-05,1.000041587437302e-06,1.1611955845907e-05,1.000041587437302e-06,1.123026461232943e-05
1.000045227066249e-06,9.463346772747991e-06,1.000045227066249e-06,4.148413586660281e-06,1.000045227066249e-06,1.237292040730899e-06,1.000045227066249e-06,-1.092275789435947e-07
1.000047948770005e-06,-2.570697849803633e-06,1.000047948770005e-06,-6.875088126631305e-06,1.000047948770005e-06,-4.165102747181174e-06,1.000047948770005e-06,-5.798932403747591e-06
1.00004928199482e-06,-7.170001979528442e-06,1.00004928199482e-06,-9.99259479198227e-06,1.00004928199482e-06,-5.074995382180772e-06,1.00004928199482e-06,-6.655161129904311e-06
1.00005194844445e-06,-8.349933958934947e-06,1.00005194844445e-06,-8.18723610663483e-06,1.00005194844445e-06,-3.072887596265961e-06,1.00005194844445e-06,-4.232783812520663e-06
1.000055788144662e-06,-4.47907628914481e-06,1.000055788144662e-06,-2.249596750628396e-06,1.000055788144662e-06,-1.504008768494941e-07,1.000055788144662e-06,-8.302371583750582e-07
1.000061428865949e-06,-1.163827658182359e-06,1.000061428865949e-06,7.520448062156536e-07,1.000061428865949e-06,9.346077244734571e-07,1.000061428865949e-06,4.649045211921661e-07
1.000070583953742e-06,5.516767072565346e-07,1.000070583953742e-06,5.333253680313268e-07,1.000070583953742e-06,7.184534977503468e-07,1.000070583953742e-06,2.015317159519774e-07
1.000085017180456e-06,1.160906090916924e-06,1.000085017180456e-06,6.233800326337202e-07,1.000085017180456e-06,7.272652463682988e-07,1.000085017180456e-06,3.274211361238114e-07
1.000104663979867e-06,6.277006079152311e-07,1.000104663979867e-06,5.117838527384075e-07,1.000104663979867e-06,4.928370815864737e-07,1.000104663979867e-06,3.09529570421688e-07
1.000132932115293e-06,5.445973696995174e-07,1.000132932115293e-06,4.170391207109382e-07,1.000132932115293e-06,3.167895577489611e-07,1.000132932115293e-06,2.856366324612853e-07
1.000177652585493e-06,7.302391744574472e-07,1.000177652585493e-06,4.937566718729703e-07,1.000177652585493e-06,2.914525141421064e-07,1.000177652585493e-06,3.272137705526157e-07
1.000267093525894e-06,5.742828727962695e-07,1.000267093525894e-06,4.037402101171216e-07,1.000267093525894e-06,2.072711390020254e-07,1.000267093525894e-06,2.709120643442068e-07
1.000445975406695e-06,5.458701576692257e-07,1.000445975406695e-06,4.025479446337471e-07,1.000445975406695e-06,2.363143569725984e-07,1.000445975406695e-06,2.733428080173068e-07
1.000773042850558e-06,4.985990719603485e-07,1.000773042850558e-06,3.653590834589138e-07,1.000773042850558e-06,2.169618405658691e-07,1.000773042850558e-06,2.507612946912154e-07
1.001388331593976e-06,4.687377523002527e-07,1.001388331593976e-06,3.473161255581459e-07,1.001388331593976e-06,2.03632077522492e-07,1.001388331593976e-06,2.398217642583909e-07
1.00232414285522e-06,4.501080765680018e-07,1.00232414285522e-06,3.358409484923326e-07,1.00232414285522e-06,2.020495479658021e-07,1.00232414285522e-06,2.33361634878878e-07
1.00373965917977e-06,4.396633950125844e-07,1.00373965917977e-06,3.293721003205737e-07,1.00373965917977e-06,2.002978238605414e-07,1.00373965917977e-06,2.296698208537527e-07
1.006235520765274e-06,4.285689939625594e-07,1.006235520765274e-06,3.225926981544455e-07,1.006235520765274e-06,1.97441815948459e-07,1.006235520765274e-06,2.257181742759075e-07
1.01017912317603e-06,4.289882662019482e-07,1.01017912317603e-06,3.228798332676386e-07,1.01017912317603e-06,1.975493710001504e-07,1.01017912317603e-06,2.258811765009283e-07
1.015863188884513e-06,4.234672389336754e-07,1.015863188884513e-06,3.194746046651025e-07,1.015863188884513e-06,1.962572897251248e-07,1.015863188884513e-06,2.239137432201203e-07
1.026252591417718e-06,4.221616658615457e-07,1.026252591417718e-06,3.186719988387728e-07,1.026252591417718e-06,1.959678126526852e-07,1.026252591417718e-06,2.23447475714463e-07
1.037595840315138e-06,4.207876489973119e-07,1.037595840315138e-06,3.178072039716592e-07,1.037595840315138e-06,1.95635804131515e-07,1.037595840315138e-06,2.229483174064702e-07
1.051396437234635e-06,4.204476242125317e-07,1.051396437234635e-06,3.175731606467976e-07,1.051396437234635e-06,1.95548548094933e-07,1.051396437234635e-06,2.228128863951584e-07
1.067602280983233e-06,4.199814401767213e-07,1.067602280983233e-06,3.172543587960917e-07,1.067602280983233e-06,1.954282911858955e-07,1.067602280983233e-06,2.226286298479821e-07
1.087579579432979e-06,4.197786795918677e-07,1.087579579432979e-06,3.170902196782358e-07,1.087579579432979e-06,1.953668473906386e-07,1.087579579432979e-06,2.225337372485844e-07
1.117471840140354e-06,4.19606357625225e-07,1.117471840140354e-06,3.169292856637658e-07,1.117471840140354e-06,1.953063555215927e-07,1.117471840140354e-06,2.224407414989254e-07
1.158071712432802e-06,4.195358504177421e-07,1.158071712432802e-06,3.168210923990546e-07,1.158071712432802e-06,1.952657018298911e-07,1.158071712432802e-06,2.223782254884248e-07
1.239271457017699e-06,4.194963408758273e-07,1.239271457017699e-06,3.166996819164083e-07,1.239271457017699e-06,1.952198488280546e-07,1.239271457017699e-06,2.223080519081753e-07
1.386252068521822e-06,4.195369551614101e-07,1.386252068521822e-06,3.166298856499204e-07,1.386252068521822e-06,1.951927941390738e-07,1.386252068521822e-06,2.222676297552432e-07
1.652681163609577e-06,4.19513935401471e-07,1.652681163609577e-06,3.165504922511048e-07,1.652681163609577e-06,1.95160907472503e-07,1.652681163609577e-06,2.22221440565687e-07
2e-06,4.195577736734461e-07,2e-06,3.1658463236409e-07,2e-06,1.951714134812387e-07,2e-06,2.222408607430279e-07
2.00000834375e-06,1.542688840480036e-05,2.00000834375e-06,5.264229798933307e-07,2.00000834375e-06,2.665277215890936e-07,2.00000834375e-06,2.999741112102806e-07
2.00002503125e-06,-1.107322829500458e-06,2.00002503125e-06,2.189835143278118e-07,2.00002503125e-06,2.327102802775069e-07,2.00002503125e-06,2.659692324246985e-07
2.000058406250001e-06,-3.196621670519819e-06,2.000058406250001e-06,4.270385354280155e-07,2.000058406250001e-06,2.282367262627103e-07,2.000058406250001e-06,2.693134318722906e-07
2.000125156250002e-06,3.609976871467424e-06,2.000125156250002e-06,4.081236405845046e-07,2.000125156250002e-06,2.330533086086243e-07,2.000125156250002e-06,2.793197180525805e-07
2.000258656250004e-06,1.200588469083719e-06,2.000258656250004e-06,3.977783109344905e-07,2.000258656250004e-06,2.292431907672973e-07,2.000258656250004e-06,2.753947824149905e-07
2.000325406250005e-06,-5.851252711141918e-06,2.000325406250005e-06,4.054933836065217e-07,2.000325406250005e-06,2.270807888775222e-07,2.000325406250005e-06,2.71935332890061e-07
2.000358781250005e-06,-1.598278412714682e-05,2.000358781250005e-06,3.906940507410633e-07,2.000358781250005e-06,2.241143692845669e-07,2.000358781250005e-06,2.682806504776074e-07
2.000425531250006e-06,-0.0001024114596364921,2.000425531250006e-06,2.946830940711181e-07,2.000425531250006e-06,1.973924614165138e-07,2.000425531250006e-06,2.356596126340989e-07
2.000485553771989e-06,-0.0005490419299985791,2.000485553771989e-06,-1.083228223441509e-07,2.000485553771989e-06,7.476609338854851e-08,2.000485553771989e-06,8.331644668651153e-08
2.000505619636679e-06,-0.001400448857269704,2.000505619636679e-06,-3.269928769589117e-06,2.000505619636679e-06,-2.478042778988438e-07,2.000505619636679e-06,-2.799014872553655e-07
2.000515652569024e-06,-0.002104019551092381,2.000515652569024e-06,-3.22015129690698e-06,2.000515652569024e-06,-3.723899165642286e-07,2.000515652569024e-06,-4.281670691214782e-07
2.000535718433715e-06,-0.004279111205168836,2.000535718433715e-06,-4.484321014239712e-06,2.000535718433715e-06,-6.547148319549589e-07,2.000535718433715e-06,-7.822606075428465e-07
2.00054575136606e-06,-0.004224975525521851,2.00054575136606e-06,4.106294710238029e-06,2.00054575136606e-06,-6.770118293649169e-07,2.00054575136606e-06,-8.401294948174758e-07
2.000550767832233e-06,-0.002101102092745015,2.000550767832233e-06,3.594292931903649e-05,2.000550767832233e-06,-3.383825044841951e-07,2.000550767832233e-06,-4.923353723569229e-07
2.000560800764578e-06,0.03020548764265022,2.000560800764578e-06,0.0002360385805127565,2.000560800764578e-06,1.386365750480679e-06,2.000560800764578e-06,1.340290750773751e-06
2.000575800540533e-06,0.2099840007851584,2.000575800540533e-06,0.0009010839015110474,2.000575800540533e-06,6.395568440494641e-06,2.000575800540533e-06,6.799856040790401e-06
2.000582282363188e-06,0.3489134449186356,2.000582282363188e-06,0.001227564004222617,2.000582282363188e-06,7.332335539660506e-06,2.000582282363188e-06,7.909015055461782e-06
2.000585523274516e-06,0.428918112099676,2.000585523274516e-06,0.001172192159280658,2.000585523274516e-06,4.268407484656647e-06,2.000585523274516e-06,4.660209874782735e-06
2.000589477415342e-06,0.5215927712604489,2.000589477415342e-06,0.0004856706680066937,2.000589477415342e-06,-4.58828509322873e-06,2.000589477415342e-06,-4.786796226235211e-06
2.000593998927588e-06,0.6116906548134368,2.000593998927588e-06,-0.0007386469853827217,2.000593998927588e-06,-1.209036069549575e-05,2.000593998927588e-06,-1.267632380226497e-05
2.000595463064478e-06,0.6391876410021862,2.000595463064478e-06,-0.0007930349918406123,2.000595463064478e-06,-6.310736138401549e-06,2.000595463064478e-06,-6.318947188354417e-06
2.000598391338258e-06,0.6945117205931473,2.000598391338258e-06,-0.001066913387876722,2.000598391338258e-06,4.779715334303198e-06,2.000598391338258e-06,5.824829675348334e-06
2.000601478236503e-06,0.7395536844058215,2.000601478236503e-06,-0.002748434191401533,2.000601478236503e-06,2.964453062720493e-07,2.000601478236503e-06,9.909736712744448e-07
2.000605479023504e-06,0.7713132851575348,2.000605479023504e-06,-0.005766158647486321,2.000605479023504e-06,-9.193834644138117e-06,2.000605479023504e-06,-9.534318370397717e-06
2.000609255263422e-06,0.7807552508801537,2.000609255263422e-06,-0.008168112692685555,2.000609255263422e-06,-1.113955180791646e-05,2.000609255263422e-06,-1.187935213847274e-05
2.000614563695915e-06,0.7822988438802171,2.000614563695915e-06,-0.01143017805020535,2.000614563695915e-06,-8.795283282679283e-06,2.000614563695915e-06,-9.317064122621722e-06
2.00062134792348e-06,0.7839040766891886,2.00062134792348e-06,-0.01764457257995162,2.00062134792348e-06,-9.185477403150182e-06,2.00062134792348e-06,-9.848713966034971e-06
2.000631870939328e-06,0.7835237790199648,2.000631870939328e-06,0.02204812716171843,2.000631870939328e-06,4.192931648500486e-06,2.000631870939328e-06,2.623245637793881e-06
2.000641968460927e-06,0.7884186681341854,2.000641968460927e-06,0.2384483513599216,2.000641968460927e-06,2.970234968696731e-05,2.000641968460927e-06,2.899313282106005e-05
2.000644563354543e-06,0.79048404440202,2.000644563354543e-06,0.3214112404227335,2.000644563354543e-06,3.374575926313194e-05,2.000644563354543e-06,3.357193760633463e-05
2.000649753141774e-06,0.7932664904890797,2.000649753141774e-06,0.4882108150385904,2.000649753141774e-06,7.396103962774375e-06,2.000649753141774e-06,8.762112893585846e-06
2.000654502832353e-06,0.7939637964162922,2.000654502832353e-06,0.6250013222531094,2.000654502832353e-06,-6.241515638130407e-05,2.000654502832353e-06,-4.681348020534383e-05
2.000655631042687e-06,0.7939598361912256,2.000655631042687e-06,0.6531738059694644,2.000655631042687e-06,-7.855931668714964e-05,2.000655631042687e-06,-5.677233454713613e-05
2.000657887463355e-06,0.793551583452315,2.000657887463355e-06,0.7003966645436707,2.000657887463355e-06,-0.0001021604215387,2.000657887463355e-06,-7.410542438976874e-05
2.00065901567369e-06,0.7930335353758308,2.00065901567369e-06,0.7172805738371489,2.00065901567369e-06,-0.0001046478791047666,2.00065901567369e-06,-7.894300204364095e-05
2.000661272094358e-06,0.7918984263942803,2.000661272094358e-06,0.7408717167440502,2.000661272094358e-06,-7.530161722041485e-05,2.000661272094358e-06,-5.977302699845604e-05
2.000663339800618e-06,0.7912947911512999,2.000663339800618e-06,0.7559687755783093,2.000663339800618e-06,-3.263471802342477e-05,2.000663339800618e-06,-2.659336746920133e-05
2.000664138884522e-06,0.791169872961525,2.000664138884522e-06,0.7603529510596391,2.000664138884522e-06,-1.6992123662682e-05,2.000664138884522e-06,-1.529831945366267e-05
2.000665652248017e-06,0.7910240705318915,2.000665652248017e-06,0.7669121460455262,2.000665652248017e-06,-1.925313837430361e-06,2.000665652248017e-06,-7.222986524925823e-06
2.000667507943875e-06,0.7910508936971974,2.000667507943875e-06,0.772791030561843,2.000667507943875e-06,-6.436979130826507e-07,2.000667507943875e-06,-8.196569685067346e-06
2.000669461547692e-06,0.7912993653449761,2.000669461547692e-06,0.7775720282868513,2.000669461547692e-06,-8.185652402631193e-06,2.000669461547692e-06,-1.402930937040297e-05
2.000672056287426e-06,0.7918417899410278,2.000672056287426e-06,0.7817842368861273,2.000672056287426e-06,-1.88660540920637e-05,2.000672056287426e-06,-2.248907258298766e-05
2.000676121464581e-06,0.7929701934700399,2.000676121464581e-06,0.7861448948387428,2.000676121464581e-06,-3.997357430809188e-06,2.000676121464581e-06,-6.131571781196905e-06
2.000680259793448e-06,0.7942774975284528,2.000680259793448e-06,0.788697731591647,2.000680259793448e-06,2.764221328607703e-05,2.000680259793448e-06,1.987659723079055e-05
2.000681266926122e-06,0.7945755797523323,2.000681266926122e-06,0.789135131496043,2.000681266926122e-06,3.113901627426666e-05,2.000681266926122e-06,2.055833123563508e-05
2.000683281191469e-06,0.7951337703353794,2.000683281191469e-06,0.789793054021267,2.000683281191469e-06,3.230338828085034e-05,2.000683281191469e-06,1.805080629310616e-05
2.000686390063289e-06,0.7959542874151508,2.000686390063289e-06,0.7910628663257975,2.000686390063289e-06,3.14732349805678e-05,2.000686390063289e-06,1.824206652929511e-05
2.000690279375981e-06,0.7968574204484561,2.000690279375981e-06,0.7931726840626928,2.000690279375981e-06,1.820748615836965e-05,2.000690279375981e-06,1.219296332251649e-05
2.00069429999478e-06,0.7975633679201207,2.00069429999478e-06,0.7952746901010338,2.00069429999478e-06,6.661348883173312e-06,2.00069429999478e-06,7.890193391664223e-06
2.000695649684206e-06,0.7977511677317664,2.000695649684206e-06,0.7959142711997484,2.000695649684206e-06,5.72434461686516e-06,2.000695649684206e-06,9.734572486443144e-06
2.000698246222181e-06,0.7980518944219175,2.000698246222181e-06,0.7968562903531271,2.000698246222181e-06,3.176829378786587e-06,2.000698246222181e-06,1.132355791100442e-05
2.000702636990187e-06,0.7984358579088328,2.000702636990187e-06,0.7978634619254514,2.000702636990187e-06,-5.725459345883706e-06,2.000702636990187e-06,8.830046234774371e-06
2.000705981189452e-06,0.7986741647546809,2.000705981189452e-06,0.7983988025201452,2.000705981189452e-06,-1.683090920359356e-05,2.000705981189452e-06,1.023647203712205e-05
2.000712669587983e-06,0.7990090748469111,2.000712669587983e-06,0.7988778126250671,2.000712669587983e-06,-6.701311898897105e-05,2.000712669587983e-06,1.073010183751226e-05
2.000714034713987e-06,0.7990590685825942,2.000714034713987e-06,0.7988928741993175,2.000714034713987e-06,-6.764633545027408e-05,2.000714034713987e-06,1.259926275566405e-05
2.000716764965994e-06,0.7991560906989612,2.000716764965994e-06,0.7989261150740442,2.000716764965994e-06,-4.996100416911716e-05,2.000716764965994e-06,1.47486180430097e-05
2.000718045445775e-06,0.7992066427329173,2.000718045445775e-06,0.7989867777956625,2.000718045445775e-06,-4.093481351358666e-05,2.000718045445775e-06,1.027085215492195e-05
2.000720606405337e-06,0.79931216604143,2.000720606405337e-06,0.7991894446279023,2.000720606405337e-06,-3.07514805647214e-05,2.000720606405337e-06,-1.036144468424455e-05
2.000724193952819e-06,0.7994238163794847,2.000724193952819e-06,0.7993977696378813,2.000724193952819e-06,2.22381475667701e-05,2.000724193952819e-06,-3.035273834214087e-05
2.000728491768731e-06,0.7994942788357524,2.000728491768731e-06,0.7994189717816785,2.000728491768731e-06,0.0001794337952358561,2.000728491768731e-06,-2.589668591259884e-05
2.000732143831875e-06,0.7995452914951118,2.000732143831875e-06,0.7994599744948632,2.000732143831875e-06,0.0002798994013540804,2.000732143831875e-06,-1.279857493688931e-05
2.000737106388046e-06,0.7996166681228976,2.000737106388046e-06,0.7996383475050194,2.000737106388046e-06,0.0003240599475233109,2.000737106388046e-06,3.289942558246931e-06
2.000741347829397e-06,0.7996619956405648,2.000741347829397e-06,0.7997666685333974,2.000741347829397e-06,0.0003204318758005,2.000741347829397e-06,1.990930789836599e-06
2.000746052594337e-06,0.7996955187541104,2.000746052594337e-06,0.7998424301747924,2.000746052594337e-06,0.0002952759875971755,2.000746052594337e-06,-1.031891390029382e-05
2.00074727635077e-06,0.7997033121869295,2.00074727635077e-06,0.7998527320752475,2.00074727635077e-06,0.0002883762357852219,2.00074727635077e-06,-1.293697301239532e-05
2.000749723863635e-06,0.7997269874950037,2.000749723863635e-06,0.7998848243193829,2.000749723863635e-06,0.0002798458642662888,2.000749723863635e-06,-9.565567568165735e-06
