VT("/net064") X,VT("/net064") Y,VT("/net017") X,VT("/net017") Y,VT("/net072") X,VT("/net072") Y,VT("/net037") X,VT("/net037") Y,VT("/I70/I0/net44") X,VT("/I70/I0/net44") Y,VT("/I70/I0/net56") X,VT("/I70/I0/net56") Y
1.700068246642707e-05,0.8000423478767635,1.700068246642707e-05,0.8000673294140009,1.700068246642707e-05,0.0001280709850973853,1.700068246642707e-05,0.8000820050027309,1.700068246642707e-05,0.7999418382204225,1.700068246642707e-05,6.385341382239672e-05
1.700068558729282e-05,0.8001490079131388,1.700068558729282e-05,0.8001763888686215,1.700068558729282e-05,0.0002120891538551353,1.700068558729282e-05,0.8002108851825848,1.700068558729282e-05,0.8001200496259364,1.700068558729282e-05,0.000219169179001506
1.700069023089405e-05,0.8002916285887044,1.700069023089405e-05,0.8003201831837156,1.700069023089405e-05,0.0003138876278997272,1.700069023089405e-05,0.8003791367610422,1.700069023089405e-05,0.8003749324940188,1.700069023089405e-05,0.0004278247964249139
1.700069426040429e-05,0.8003867956573999,1.700069426040429e-05,0.8004143453256638,1.700069426040429e-05,0.0003717344206218818,1.700069426040429e-05,0.8004889664023828,1.700069426040429e-05,0.8005631535252382,1.700069426040429e-05,0.0005687065238977318
1.700069925692753e-05,0.8004293861556714,1.700069925692753e-05,0.8004475841075981,1.700069925692753e-05,0.0003652310191837011,1.700069925692753e-05,0.8005275357104509,1.700069925692753e-05,0.8006893827823663,1.700069925692753e-05,0.0006324347018076877
1.700070031305484e-05,0.8004190977506982,1.700070031305484e-05,0.8004328540807897,1.700070031305484e-05,0.0003437367351538914,1.700070031305484e-05,0.8005104806843888,1.700070031305484e-05,0.8006868237629641,1.700070031305484e-05,0.0006170598861810231
1.700070242530946e-05,0.8003744417416992,1.700070242530946e-05,0.8003768017620976,1.700070242530946e-05,0.0002772154431290213,1.700070242530946e-05,0.8004451564492128,1.700070242530946e-05,0.8006432878356666,1.700070242530946e-05,0.000550213123744647
1.700070633463663e-05,0.8002639355039006,1.700070633463663e-05,0.8002509742677421,1.700070633463663e-05,0.0001471111703882348,1.700070633463663e-05,0.8002958791973511,1.700070633463663e-05,0.800507064994155,1.700070633463663e-05,0.0003881969204422241
1.700070989337494e-05,0.8001854858146088,1.700070989337494e-05,0.8001735071716753,1.700070989337494e-05,8.027521633042195e-05,1.700070989337494e-05,0.8002007744150164,1.700070989337494e-05,0.8004024892303379,1.700070989337494e-05,0.0002790142681023942
1.700071285783408e-05,0.8001020137931093,1.700071285783408e-05,0.8000877607238772,1.700071285783408e-05,7.456411202035949e-06,1.700071285783408e-05,0.8000999983180853,1.700071285783408e-05,0.800283046560179,1.700071285783408e-05,0.0001605140970723578
1.700071426769994e-05,0.8000533854353797,1.700071426769994e-05,0.8000361429748865,1.700071426769994e-05,-3.681062570899945e-05,1.700071426769994e-05,0.8000398739535198,1.700071426769994e-05,0.8002102663665575,1.700071426769994e-05,8.976044126683158e-05
1.700071708743166e-05,0.7999660174543025,1.700071708743166e-05,0.7999458242678749,1.700071708743166e-05,-0.0001091876648700127,1.700071708743166e-05,0.7999323476455539,1.700071708743166e-05,0.8000708475178631,1.700071708743166e-05,-3.829538750176886e-05
1.700072024747742e-05,0.7998851056835607,1.700072024747742e-05,0.799865829485616,1.700072024747742e-05,-0.0001656633234313684,1.700072024747742e-05,0.7998365208561027,1.700072024747742e-05,0.7999314738363341,1.700072024747742e-05,-0.0001562361017508792
1.70007239891655e-05,0.7998133238069174,1.70007239891655e-05,0.7997972203776962,1.70007239891655e-05,-0.0002066823922322085,1.70007239891655e-05,0.7997553869013621,1.70007239891655e-05,0.7997967145556201,1.70007239891655e-05,-0.0002609797874848176
1.700072883103535e-05,0.7997400458191535,1.700072883103535e-05,0.7997258134375493,1.700072883103535e-05,-0.0002456392519729596,1.700072883103535e-05,0.7996728238020551,1.700072883103535e-05,0.7996447866199052,1.700072883103535e-05,-0.0003707638536982314
1.700073014600895e-05,0.7997264643114301,1.700073014600895e-05,0.7997128589909197,1.700073014600895e-05,-0.0002506414102247388,1.700073014600895e-05,0.7996577948632624,1.700073014600895e-05,0.799611801866534,1.700073014600895e-05,-0.0003918034375673889
1.700073277595617e-05,0.7997086115836932,1.700073277595617e-05,0.7996968179260894,1.700073277595617e-05,-0.0002521806558131912,1.700073277595617e-05,0.799639671381508,1.700073277595617e-05,0.7995597640793246,1.700073277595617e-05,-0.0004200097025859179
1.700073695360818e-05,0.799705916345407,1.700073695360818e-05,0.7996979752477569,1.700073695360818e-05,-0.0002333788653347044,1.700073695360818e-05,0.799642873882731,1.700073695360818e-05,0.7995187206241213,1.700073695360818e-05,-0.000426802254184984
1.700074069504633e-05,0.7997312401927354,1.700074069504633e-05,0.7997277911955573,1.700074069504633e-05,-0.0001940801321877019,1.700074069504633e-05,0.79967968995525,1.700074069504633e-05,0.7995281774864699,1.700074069504633e-05,-0.0003919262433000875
1.700074385868026e-05,0.799793034022486,1.700074385868026e-05,0.7997978390366856,1.700074385868026e-05,-0.0001221242854311089,1.700074385868026e-05,0.7997623003461134,1.700074385868026e-05,0.7996028464936039,1.700074385868026e-05,-0.0003017424246504265
1.700074896105008e-05,0.7999317051329755,1.700074896105008e-05,0.7999486604185946,1.700074896105008e-05,1.697307369367406e-05,1.700074896105008e-05,0.799940871222084,1.700074896105008e-05,0.7997999535309179,1.700074896105008e-05,-9.854574240626742e-05
1.700075320709293e-05,0.8000144528554217,1.700075320709293e-05,0.8000298452439488,1.700075320709293e-05,7.817873848662475e-05,1.700075320709293e-05,0.8000388258198274,1.700075320709293e-05,0.7999305037409884,1.700075320709293e-05,1.970254468711044e-05
1.700075779468322e-05,0.8000788655262662,1.700075779468322e-05,0.80008845583139,1.700075779468322e-05,0.0001116721661072519,1.700075779468322e-05,0.8001090680749541,1.700075779468322e-05,0.8000440207477059,1.700075779468322e-05,0.000110810087407876
1.700076237241791e-05,0.8001200070727351,1.700076237241791e-05,0.8001256818406645,1.700076237241791e-05,0.000127788665571256,1.700076237241791e-05,0.8001532293355529,1.700076237241791e-05,0.8001282831969621,1.700076237241791e-05,0.0001713819381952219
1.700076905406723e-05,0.8002090704516857,1.700076905406723e-05,0.8002221508565002,1.700076905406723e-05,0.0001977979826359674,1.700076905406723e-05,0.8002634371957936,1.700076905406723e-05,0.8003028841899356,1.700076905406723e-05,0.0003090509491614817
1.700077479201564e-05,0.8002694484907326,1.700077479201564e-05,0.8002855342940178,1.700077479201564e-05,0.0002377847153637417,1.700077479201564e-05,0.8003357474419106,1.700077479201564e-05,0.8004350028009405,1.700077479201564e-05,0.0004022021690411756
1.700078198158991e-05,0.8002451924984063,1.700078198158991e-05,0.8002501943732787,1.700078198158991e-05,0.0001807205211130661,1.700078198158991e-05,0.8002928241615644,1.700078198158991e-05,0.8004461181442687,1.700078198158991e-05,0.0003665313019998698
1.700078358240125e-05,0.8002186938416262,1.700078358240125e-05,0.8002192463239195,1.700078358240125e-05,0.0001480703155764346,1.700078358240125e-05,0.800256135782486,1.700078358240125e-05,0.8004138126456956,1.700078358240125e-05,0.0003269652508778935
1.700078678402393e-05,0.8001571845991047,1.700078678402393e-05,0.8001508483064781,1.700078678402393e-05,8.131198864270055e-05,1.700078678402393e-05,0.8001747386474672,1.700078678402393e-05,0.8003316179707904,1.700078678402393e-05,0.0002364207399286645
1.700078811178488e-05,0.8001361312922284,1.700078811178488e-05,0.8001293131731793,1.700078811178488e-05,6.252686960553891e-05,1.700078811178488e-05,0.8001486254655633,1.700078811178488e-05,0.800302115060326,1.700078811178488e-05,0.0002063300412792102
1.700079076730678e-05,0.8001051016888209,1.700079076730678e-05,0.8001006068987578,1.700079076730678e-05,4.135322078393051e-05,1.700079076730678e-05,0.8001133053129733,1.700079076730678e-05,0.8002574608982613,1.700079076730678e-05,0.0001636420577652276
1.700079382629686e-05,0.8000645118891004,1.700079382629686e-05,0.800060535476407,1.700079382629686e-05,1.053586688740984e-05,1.700079382629686e-05,0.8000658684532361,1.700079382629686e-05,0.8001962964338394,1.700079382629686e-05,0.0001060284189068264
1.700079827767154e-05,0.7999949727298924,1.700079827767154e-05,0.7999881733812503,1.700079827767154e-05,-4.66943100933662e-05,1.700079827767154e-05,0.7999807734700187,1.700079827767154e-05,0.8000836755135977,1.700079827767154e-05,3.439057726590205e-06
1.700080247419734e-05,0.7999221087309123,1.700080247419734e-05,0.7999115428250936,1.700080247419734e-05,-0.0001061577334819462,1.700080247419734e-05,0.7998909469132111,1.700080247419734e-05,0.7999577906406625,1.700080247419734e-05,-0.0001053801713280512
1.700080797020926e-05,0.799855927311432,1.700080797020926e-05,0.799846261211018,1.700080797020926e-05,-0.000146387407092964,1.700080797020926e-05,0.7998142675232883,1.700080797020926e-05,0.7998273902940051,1.700080797020926e-05,-0.0002038661696166476
1.700081397384309e-05,0.7998459236397925,1.700081397384309e-05,0.7998429822278259,1.700081397384309e-05,-0.0001288594412752476,1.700081397384309e-05,0.7998112022977562,1.700081397384309e-05,0.7997787135297866,1.700081397384309e-05,-0.0002190655981700089
1.700081602620406e-05,0.7998616329592186,1.700081602620406e-05,0.799862892032535,1.700081602620406e-05,-0.0001039383229525401,1.700081602620406e-05,0.7998346303063975,1.700081602620406e-05,0.7997912117386333,1.700081602620406e-05,-0.0001959935097810236
1.700082013092599e-05,0.799929032365823,1.700082013092599e-05,0.7999405716850735,1.700082013092599e-05,-2.378007439948144e-05,1.700082013092599e-05,0.7999257577275296,1.700082013092599e-05,0.7998767273618784,1.700082013092599e-05,-9.681592828444251e-05
1.70008251105002e-05,0.8000320850156631,1.70008251105002e-05,0.8000510207234244,1.70008251105002e-05,7.578618527232524e-05,1.70008251105002e-05,0.8000565949029774,1.70008251105002e-05,0.8000267753637311,1.70008251105002e-05,5.287819105700364e-05
1.700082894755278e-05,0.8000905614230178,1.700082894755278e-05,0.8001081299842759,1.700082894755278e-05,0.0001182366423372232,1.700082894755278e-05,0.8001250154579048,1.700082894755278e-05,0.8001201492470963,1.700082894755278e-05,0.0001357682782176812
1.70008341501225e-05,0.8001432893236521,1.70008341501225e-05,0.8001555167319768,1.70008341501225e-05,0.0001437034990009186,1.70008341501225e-05,0.8001818786538473,1.70008341501225e-05,0.8002155549490986,1.70008341501225e-05,0.0002100557018695069
1.700083540741731e-05,0.8001531543870267,1.700083540741731e-05,0.8001646203852041,1.700083540741731e-05,0.0001481253056824261,1.700083540741731e-05,0.8001926207880831,1.700083540741731e-05,0.8002352190524507,1.700083540741731e-05,0.0002244806192841005
1.700083792200692e-05,0.8001628556591384,1.700083792200692e-05,0.8001718121294051,1.700083792200692e-05,0.0001467097357671558,1.700083792200692e-05,0.8002016203179583,1.700083792200692e-05,0.8002607231430617,1.700083792200692e-05,0.0002389512766465197
1.700083906786297e-05,0.8001620218090472,1.700083906786297e-05,0.8001692378209142,1.700083906786297e-05,0.0001407038520197665,1.700083906786297e-05,0.8001989092833033,1.700083906786297e-05,0.8002645594911963,1.700083906786297e-05,0.0002377278472804755
1.700084135957508e-05,0.8001544193567286,1.700084135957508e-05,0.8001581970085487,1.700084135957508e-05,0.0001241936921648138,1.700084135957508e-05,0.8001861498536782,1.700084135957508e-05,0.8002625926071769,1.700084135957508e-05,0.0002266338838906879
1.700084513307836e-05,0.8001093806459449,1.700084513307836e-05,0.8001048964767656,1.700084513307836e-05,6.706739264029952e-05,1.700084513307836e-05,0.800124343905845,1.700084513307836e-05,0.8002071910162812,1.700084513307836e-05,0.0001604381881200308
1.700084934501038e-05,0.8000281330123147,1.700084934501038e-05,0.8000146856513228,1.700084934501038e-05,-1.828957299609046e-05,1.700084934501038e-05,0.8000186462248471,1.700084934501038e-05,0.8000905126687986,1.700084934501038e-05,4.141748793190017e-05
1.700085073709996e-05,0.8000034145881006,1.700085073709996e-05,0.7999890257902393,1.700085073709996e-05,-4.002957169585896e-05,1.700085073709996e-05,0.7999880449050069,1.700085073709996e-05,0.8000525557212903,1.700085073709996e-05,5.838027980028529e-06
1.700085352127911e-05,0.7999692440746565,1.700085352127911e-05,0.7999572421713901,1.700085352127911e-05,-6.189223564850204e-05,1.700085352127911e-05,0.7999492882107248,1.700085352127911e-05,0.7999968888501036,1.700085352127911e-05,-4.154368197405505e-05
1.700085688317434e-05,0.7999439649225355,1.700085688317434e-05,0.7999362992350191,1.700085688317434e-05,-7.12781762429417e-05,1.700085688317434e-05,0.7999238081798523,1.700085688317434e-05,0.7999519579770848,1.700085688317434e-05,-7.554446215165639e-05
1.700085795523579e-05,0.7999482338536364,1.700085795523579e-05,0.7999441508621601,1.700085795523579e-05,-5.971242338330233e-05,1.700085795523579e-05,0.7999318479366015,1.700085795523579e-05,0.7999548496726221,1.700085795523579e-05,-6.827535279006487e-05
1.700086009935868e-05,0.7999741115884419,1.700086009935868e-05,0.7999790934869077,1.700086009935868e-05,-1.934778955483176e-05,1.700086009935868e-05,0.7999709862446801,1.700086009935868e-05,0.7999883003972147,1.700086009935868e-05,-2.736632708914413e-05
1.700086302598797e-05,0.8000098131509011,1.700086302598797e-05,0.8000219263544732,1.700086302598797e-05,2.512711492343208e-05,1.700086302598797e-05,0.8000211358061746,1.700086302598797e-05,0.8000387945712736,1.700086302598797e-05,2.668427652860495e-05
1.700086662092891e-05,0.7999613954239781,1.700086662092891e-05,0.7999603368091089,1.700086662092891e-05,-3.73457992176299e-05,1.700086662092891e-05,0.7999521295177758,1.700086662092891e-05,0.7999624188586472,1.700086662092891e-05,-5.083852891768721e-05
1.700087022548707e-05,0.7998107403550079,1.700087022548707e-05,0.7997808284136275,1.700087022548707e-05,-0.0002113486898466164,1.700087022548707e-05,0.799745659787395,1.700087022548707e-05,0.7997244307641695,1.700087022548707e-05,-0.0002834669100241322
1.700087600920439e-05,0.7995834576696546,1.700087600920439e-05,0.799534215811797,1.700087600920439e-05,-0.0004185414602958447,1.700087600920439e-05,0.7994582718343703,1.700087600920439e-05,0.7993360748709951,1.700087600920439e-05,-0.0006217875366213346
1.700087753978008e-05,0.7995402262117942,1.700087753978008e-05,0.7994937571275462,1.700087753978008e-05,-0.0004429303677112551,1.700087753978008e-05,0.7994100813534297,1.700087753978008e-05,0.7992534024944047,1.700087753978008e-05,-0.0006830308948831176
1.700088060093147e-05,0.7995002719537551,1.700088060093147e-05,0.7994657800032514,1.700088060093147e-05,-0.000440733213941809,1.700088060093147e-05,0.799377006345126,1.700088060093147e-05,0.7991588654018666,1.700088060093147e-05,-0.0007353345838260903
1.700088521298587e-05,0.7996243145413008,1.700088521298587e-05,0.7996280934616576,1.700088521298587e-05,-0.0002489993367558446,1.700088521298587e-05,0.7995641651737124,1.700088521298587e-05,0.7992990402927087,1.700088521298587e-05,-0.0005424692365829935
1.700088848220814e-05,0.7999113692386505,1.700088848220814e-05,0.7999518676802261,1.700088848220814e-05,7.610007516647026e-05,1.700088848220814e-05,0.799949173542907,1.700088848220814e-05,0.7997171608323642,1.700088848220814e-05,-0.0001114659069937718
1.70008934784524e-05,0.8003539984636632,1.70008934784524e-05,0.8003605788006677,1.70008934784524e-05,0.0004775424866795659,1.70008934784524e-05,0.8005089624724243,1.70008934784524e-05,0.8004141861987577,1.70008934784524e-05,0.0005379293115521679
1.700089801360948e-05,0.8005055275670209,1.700089801360948e-05,0.8004305050503385,1.700089801360948e-05,0.0005213680016956528,1.700089801360948e-05,0.8006596948301541,1.700089801360948e-05,0.8007017204150811,1.700089801360948e-05,0.0007423616747780919
1.70008992345586e-05,0.8005048939571815,1.70008992345586e-05,0.80040741086538,1.70008992345586e-05,0.0004854965077445484,1.70008992345586e-05,0.8006427157462781,1.70008992345586e-05,0.8007204453883745,1.70008992345586e-05,0.0007347035705934903
1.700090167645683e-05,0.8004756859268588,1.700090167645683e-05,0.8003653543806584,1.700090167645683e-05,0.000406628030331136,1.700090167645683e-05,0.8005799018751247,1.700090167645683e-05,0.8007130381770614,1.700090167645683e-05,0.0006835855418559318
1.700090253142154e-05,0.800457378348597,1.700090253142154e-05,0.8003552523394232,1.700090253142154e-05,0.0003780221172967077,1.700090253142154e-05,0.8005500750850911,1.700090253142154e-05,0.800697702686153,1.700090253142154e-05,0.0006556752310350922
1.700090424135096e-05,0.8004103693888884,1.700090424135096e-05,0.8003526439677934,1.700090424135096e-05,0.0003213251736533535,1.700090424135096e-05,0.8004809306296651,1.700090424135096e-05,0.8006508950327275,1.700090424135096e-05,0.000586930933817541
1.700090671451874e-05,0.8003213088893857,1.700090671451874e-05,0.8004553457454493,1.700090671451874e-05,0.0002538519906993595,1.700090671451874e-05,0.8003593579162818,1.700090671451874e-05,0.800549040697734,1.700090671451874e-05,0.0004600660318467094
1.700090863786535e-05,0.8002465474705409,1.700090863786535e-05,0.8006324510650551,1.700090863786535e-05,0.0002188615545872148,1.700090863786535e-05,0.8002612540570927,1.700090863786535e-05,0.8004567420424986,1.700090863786535e-05,0.0003549861452802367
1.700091108424732e-05,0.800131882311014,1.700091108424732e-05,0.800782549449611,1.700091108424732e-05,0.0001329620895037791,1.700091108424732e-05,0.8001166974086495,1.700091108424732e-05,0.800300388012684,1.700091108424732e-05,0.0001922443864379308
1.700091397823458e-05,0.7999574494396173,1.700091397823458e-05,0.800633829509426,1.700091397823458e-05,-7.381091905340943e-05,1.700091397823458e-05,0.7999001064610037,1.700091397823458e-05,0.8000373270762434,1.700091397823458e-05,-6.262807571892326e-05
1.700091721733891e-05,0.799714269357703,1.700091721733891e-05,0.8001706644108657,1.700091721733891e-05,-0.0003835364155501843,1.700091721733891e-05,0.7995987678041629,1.700091721733891e-05,0.7996484284483768,1.700091721733891e-05,-0.0004230410542340474
1.700092054550902e-05,0.799486605266602,1.700092054550902e-05,0.7997205631413209,1.700092054550902e-05,-0.0006182604364031398,1.700092054550902e-05,0.7993236416814837,1.700092054550902e-05,0.799263902980313,1.700092054550902e-05,-0.0007570944105485331
1.700092184344042e-05,0.7994117381113023,1.700092184344042e-05,0.7995726569899261,1.700092184344042e-05,-0.0006767420897052937,1.700092184344042e-05,0.7992365017020368,1.700092184344042e-05,0.7991303842509808,1.700092184344042e-05,-0.0008652850040414161
1.700092443930321e-05,0.7993295766964917,1.700092443930321e-05,0.7994057494102776,1.700092443930321e-05,-0.0006989886946260098,1.700092443930321e-05,0.7991538018905016,1.700092443930321e-05,0.7989621007970078,1.700092443930321e-05,-0.0009786878801242803
1.700092730268778e-05,0.7993444641145415,1.700092730268778e-05,0.7993864789021609,1.700092730268778e-05,-0.0006008415625956699,1.700092730268778e-05,0.7992010784147774,1.700092730268778e-05,0.7989347425615949,1.700092730268778e-05,-0.0009464556156957969
1.700093045266637e-05,0.7994856410545628,1.700093045266637e-05,0.7994860444679006,1.700093045266637e-05,-0.0003916567988414123,1.700093045266637e-05,0.7994069105818749,1.700093045266637e-05,0.7991008932201566,1.700093045266637e-05,-0.0007311667779533718
1.700093354215403e-05,0.7997213298048145,1.700093354215403e-05,0.7996545410565463,1.700093354215403e-05,-0.0001264881684315278,1.700093354215403e-05,0.7997220204512586,1.700093354215403e-05,0.799424557022727,1.700093354215403e-05,-0.0003830444862846753
1.700093659050873e-05,0.7999721035455412,1.700093659050873e-05,0.7996886561199295,1.700093659050873e-05,7.912871697424704e-05,1.700093659050873e-05,0.8000391713853402,1.700093659050873e-05,0.7997890190603205,1.700093659050873e-05,-2.252816405911218e-05
1.700093988547325e-05,0.8002150334006929,1.700093988547325e-05,0.7994417631663432,1.700093988547325e-05,0.0001807926791782468,1.700093988547325e-05,0.8003285469664988,1.700093988547325e-05,0.8001581079847168,1.700093988547325e-05,0.0003156427822384575
1.700094313662845e-05,0.8003635121640902,1.700094313662845e-05,0.7990244938339641,1.700094313662845e-05,0.0001894316324384327,1.700094313662845e-05,0.8004891524904824,1.700094313662845e-05,0.8004069631018684,1.700094313662845e-05,0.0005167537019677363
1.700094766073527e-05,0.8003900704170475,1.700094766073527e-05,0.798378453385912,1.700094766073527e-05,9.725455268664457e-05,1.700094766073527e-05,0.8004818557781173,1.700094766073527e-05,0.8005110807736766,1.700094766073527e-05,0.0005440343962400987
1.700095169598862e-05,0.8002843435686078,1.700095169598862e-05,0.797852417757847,1.700095169598862e-05,-3.608993688041146e-05,1.700095169598862e-05,0.8003250835480806,1.700095169598862e-05,0.8004071866852003,1.700095169598862e-05,0.0003911568981175327
1.700095858360251e-05,0.800041092415315,1.700095858360251e-05,0.7969468292257542,1.700095858360251e-05,-0.0002677380222431838,1.700095858360251e-05,0.8000157049347869,1.700095858360251e-05,0.8000937484721202,1.700095858360251e-05,5.208037796883008e-05
1.700095998888151e-05,0.8000078014037501,1.700095998888151e-05,0.7967567229363413,1.700095998888151e-05,-0.00029824638468376,1.700095998888151e-05,0.7999789181987774,1.700095998888151e-05,0.8000457356554556,1.700095998888151e-05,7.477747265870279e-06
1.700096279943952e-05,0.7999696300448448,1.700096279943952e-05,0.7964111296100888,1.700096279943952e-05,-0.0003221555494513235,1.700096279943952e-05,0.7999438235370223,1.700096279943952e-05,0.7999878958296884,1.700096279943952e-05,-4.005857280174734e-05
1.700096765630981e-05,0.8000017759541631,1.700096765630981e-05,0.7963556248442322,1.700096765630981e-05,-0.000156221813282504,1.700096765630981e-05,0.8000052847904731,1.700096765630981e-05,0.8000461489625883,1.700096765630981e-05,2.573875829690556e-05
1.700097236670147e-05,0.8000965405057777,1.700097236670147e-05,0.7986451898081698,1.700097236670147e-05,0.0005922259699118004,1.700097236670147e-05,0.8001348596894624,1.700097236670147e-05,0.8002641373265189,1.700097236670147e-05,0.000210591607943904
1.700097619192689e-05,0.8001815240975546,1.700097619192689e-05,0.8037047798752369,1.700097619192689e-05,0.001720151268049127,1.700097619192689e-05,0.8002386035182788,1.700097619192689e-05,0.8005074668210436,1.700097619192689e-05,0.00039353428742399
1.700098084248718e-05,0.8002582288183892,1.700098084248718e-05,0.8119870967386168,1.700098084248718e-05,0.00295207027146636,1.700098084248718e-05,0.8003167703052649,1.700098084248718e-05,0.8007331099977589,1.700098084248718e-05,0.0005464463971139524
1.700098214086085e-05,0.8002664040218886,1.700098214086085e-05,0.8143482035810975,1.700098214086085e-05,0.003132955602483369,1.700098214086085e-05,0.8003187995020438,1.700098214086085e-05,0.800754521078447,1.700098214086085e-05,0.0005542283060918367
1.70009847376082e-05,0.8002740332165144,1.70009847376082e-05,0.81902124955839,1.70009847376082e-05,0.003322493782656401,1.70009847376082e-05,0.8003123850757622,1.70009847376082e-05,0.8007635691832583,1.70009847376082e-05,0.0005446258318439616
1.700098823514264e-05,0.8002454614107205,1.700098823514264e-05,0.8251488613788565,1.700098823514264e-05,0.003321322275161351,1.700098823514264e-05,0.8002637657737925,1.700098823514264e-05,0.8007031502687086,1.700098823514264e-05,0.0004718240794309634
1.700099273095147e-05,0.8001494705572458,1.700099273095147e-05,0.8329943101446744,1.700099273095147e-05,0.00305753936698403,1.700099273095147e-05,0.8001427209032044,1.700099273095147e-05,0.8005314095325995,1.700099273095147e-05,0.0003023295923094315
1.700099388924977e-05,0.8001220551292658,1.700099388924977e-05,0.8350749051716692,1.700099388924977e-05,0.002982415447295846,1.700099388924977e-05,0.8001115579192506,1.700099388924977e-05,0.8004848419166211,1.700099388924977e-05,0.0002594235040587077
1.700099620584637e-05,0.8000803384911265,1.700099620584637e-05,0.8393674323901813,1.700099620584637e-05,0.002859980204524518,1.700099620584637e-05,0.8000707686771196,1.700099620584637e-05,0.800414217213864,1.700099620584637e-05,0.0001992917767223527
1.700099913946354e-05,0.8000301415132512,1.700099913946354e-05,0.8448841575360152,1.700099913946354e-05,0.002723576341495524,1.700099913946354e-05,0.8000254486507752,1.700099913946354e-05,0.8003303879421398,1.700099913946354e-05,0.0001306895497062169
1.7001e-05,0.8000154795477197,1.7001e-05,0.8464849527072519,1.7001e-05,0.002682082322406703,1.7001e-05,0.8000124461897267,1.7001e-05,0.8003048196943101,1.7001e-05,0.0001103543664050213
1.700100172107292e-05,0.8000018180671962,1.700100172107292e-05,0.8494038305739863,1.700100172107292e-05,0.002594325079899293,1.700100172107292e-05,0.8000049437133179,1.700100172107292e-05,0.8002659206054977,1.700100172107292e-05,8.607513468922987e-05
1.700100254235424e-05,0.7999995282791025,1.700100254235424e-05,0.8507327963345515,1.700100254235424e-05,0.002549105658057479,1.700100254235424e-05,0.8000068750991377,1.700100254235424e-05,0.8002511668841992,1.700100254235424e-05,7.94814269122375e-05
1.700100418491689e-05,0.8000105302792818,1.700100418491689e-05,0.8530319458299752,1.700100418491689e-05,0.002445833344441091,1.700100418491689e-05,0.8000293650133553,1.700100418491689e-05,0.8002342564929085,1.700100418491689e-05,8.192286685695645e-05
1.70010074279704e-05,0.800056726182046,1.70010074279704e-05,0.8546649366616912,1.70010074279704e-05,0.00212646321555447,1.70010074279704e-05,0.8000798576670592,1.70010074279704e-05,0.8001575629228304,1.70010074279704e-05,5.792164055702424e-05
1.700101066116665e-05,0.8001086703794578,1.700101066116665e-05,0.8451374564812034,1.700101066116665e-05,0.001605006594898368,1.700101066116665e-05,0.8000547530215034,1.700101066116665e-05,0.7998046469087322,1.700101066116665e-05,-0.0001794269340309974
1.700101415013398e-05,0.8001369931517873,1.700101415013398e-05,0.8211980282560625,1.700101415013398e-05,0.0008090540641985251,1.700101415013398e-05,0.7999550264402956,1.700101415013398e-05,0.7991681451554578,1.700101415013398e-05,-0.0006233099908045733
1.700101564034908e-05,0.800121378763736,1.700101564034908e-05,0.8069565582222253,1.700101564034908e-05,0.000363570453473264,1.700101564034908e-05,0.7998966595060505,1.700101564034908e-05,0.798860540774798,1.700101564034908e-05,-0.0008351774111586155
1.700101862077927e-05,0.800036338645525,1.700101862077927e-05,0.7723360933512561,1.700101862077927e-05,-0.0006408833724709403,1.700101862077927e-05,0.7997505411060222,1.700101862077927e-05,0.798223129308319,1.700101862077927e-05,-0.001272175980014683
1.700101955762179e-05,0.7999972740370045,1.700101955762179e-05,0.7599723346505389,1.700101955762179e-05,-0.000962933721297833,1.700101955762179e-05,0.7996982469846616,1.700101955762179e-05,0.7980242316970603,1.700101955762179e-05,-0.001407498139383545
1.700102143130681e-05,0.7999094214237277,1.700102143130681e-05,0.7333125831054353,1.700102143130681e-05,-0.001584615001611222,1.700102143130681e-05,0.7995902284416376,1.700102143130681e-05,0.7976339621898658,1.700102143130681e-05,-0.001669700426870134
1.700102228963008e-05,0.7998660437718814,1.700102228963008e-05,0.7203242938734105,1.700102228963008e-05,-0.001853787016108554,1.700102228963008e-05,0.7995394791786997,1.700102228963008e-05,0.7974586308316544,1.700102228963008e-05,-0.001786167307900838
1.700102400627661e-05,0.7997758515223837,1.700102400627661e-05,0.6930341724073865,1.700102400627661e-05,-0.002361482650020588,1.700102400627661e-05,0.7994371202231966,1.700102400627661e-05,0.7971150431314024,1.700102400627661e-05,-0.002011783164711919
1.70010264116656e-05,0.7996848406320343,1.70010264116656e-05,0.6523577960293044,1.70010264116656e-05,-0.002958662834645606,1.70010264116656e-05,0.7993433371604541,1.70010264116656e-05,0.7966985852184003,1.70010264116656e-05,-0.002260293611247461
1.70010292600946e-05,0.7996698931090623,1.70010292600946e-05,0.6010376472575375,1.70010292600946e-05,-0.003465320383653643,1.70010292600946e-05,0.7993530264883474,1.70010292600946e-05,0.7963465818400604,1.70010292600946e-05,-0.002410405962946654
1.70010319429767e-05,0.7997229258852576,1.70010319429767e-05,0.5503676788808135,1.70010319429767e-05,-0.003815472447672412,1.70010319429767e-05,0.7994322763703563,1.70010319429767e-05,0.7960874552848873,1.70010319429767e-05,-0.002482102329713919
1.700103543620628e-05,0.7998157922466728,1.700103543620628e-05,0.4820477750261675,1.700103543620628e-05,-0.004196589820931516,1.700103543620628e-05,0.799530450808894,1.700103543620628e-05,0.7957226893481583,1.700103543620628e-05,-0.002604673501934154
