 2.27840000e-09  1.00000000e+00  2.27840000e-09  1.71703096e-07  2.27840000e-09  3.85436227e-02  2.27840000e-09  3.81325807e-05  2.27840000e-09  4.95915754e-08  2.27840000e-09  1.00000000e+00 
 2.31840000e-09  1.00000000e+00  2.31840000e-09  1.71874435e-07  2.31840000e-09  3.85825554e-02  2.31840000e-09  3.95389213e-05  2.31840000e-09  5.11433474e-08  2.31840000e-09  1.00000000e+00 
 2.35840000e-09  1.00000000e+00  2.35840000e-09  1.73160397e-07  2.35840000e-09  3.88698038e-02  2.35840000e-09  4.11042324e-05  2.35840000e-09  5.27553108e-08  2.35840000e-09  1.00000000e+00 
 2.39840000e-09  1.00000000e+00  2.39840000e-09  1.76429961e-07  2.39840000e-09  3.95989174e-02  2.39840000e-09  4.35441051e-05  2.39840000e-09  5.44523560e-08  2.39840000e-09  1.00000000e+00 
 2.43840000e-09  1.00000000e+00  2.43840000e-09  1.81930372e-07  2.43840000e-09  4.08248120e-02  2.43840000e-09  4.86908740e-05  2.43840000e-09  5.63149593e-08  2.43840000e-09  1.00000000e+00 
 2.47840000e-09  1.00000000e+00  2.47840000e-09  1.89239165e-07  2.47840000e-09  4.24531347e-02  2.47840000e-09  5.71519836e-05  2.47840000e-09  5.84583211e-08  2.47840000e-09  1.00000000e+00 
 2.51840000e-09  1.00000000e+00  2.51840000e-09  1.97087194e-07  2.51840000e-09  4.42010943e-02  2.51840000e-09  6.61728644e-05  2.51840000e-09  6.09357598e-08  2.51840000e-09  1.00000000e+00 
 2.55840000e-09  1.00000000e+00  2.55840000e-09  2.03983058e-07  2.55840000e-09  4.57367238e-02  2.55840000e-09  7.20319140e-05  2.55840000e-09  6.36807255e-08  2.55840000e-09  1.00000000e+00 
 2.59840000e-09  1.00000000e+00  2.59840000e-09  2.08987301e-07  2.59840000e-09  4.68511554e-02  2.59840000e-09  7.38459369e-05  2.59840000e-09  6.65631641e-08  2.59840000e-09  1.00000000e+00 
 2.63840000e-09  1.00000000e+00  2.63840000e-09  2.11795405e-07  2.63840000e-09  4.74768552e-02  2.63840000e-09  7.33492293e-05  2.63840000e-09  6.94781036e-08  2.63840000e-09  1.00000000e+00 
 2.67840000e-09  1.00000000e+00  2.67840000e-09  2.12887497e-07  2.67840000e-09  4.77207604e-02  2.67840000e-09  7.20769210e-05  2.67840000e-09  7.23698715e-08  2.67840000e-09  1.00000000e+00 
 2.71840000e-09  1.00000000e+00  2.71840000e-09  2.13256213e-07  2.71840000e-09  4.78037285e-02  2.71840000e-09  7.06241635e-05  2.71840000e-09  7.52150994e-08  2.71840000e-09  1.00000000e+00 
 2.75840000e-09  1.00000000e+00  2.75840000e-09  2.13383126e-07  2.75840000e-09  4.78329044e-02  2.75840000e-09  6.91170970e-05  2.75840000e-09  7.80045512e-08  2.75840000e-09  1.00000000e+00 
 2.79840000e-09  1.00000000e+00  2.79840000e-09  2.13415543e-07  2.79840000e-09  4.78410601e-02  2.79840000e-09  6.75989963e-05  2.79840000e-09  8.07348554e-08  2.79840000e-09  1.00000000e+00 
 2.83840000e-09  1.00000000e+00  2.83840000e-09  2.13422238e-07  2.83840000e-09  4.78434935e-02  2.83840000e-09  6.61337746e-05  2.83840000e-09  8.34063000e-08  2.83840000e-09  1.00000000e+00 
 2.87840000e-09  1.00000000e+00  2.87840000e-09  2.13724202e-07  2.87840000e-09  4.79116065e-02  2.87840000e-09  6.47820639e-05  2.87840000e-09  8.60220093e-08  2.87840000e-09  1.00000000e+00 
 2.91840000e-09  1.00000000e+00  2.91840000e-09  2.15382119e-07  2.91840000e-09  4.82813319e-02  2.91840000e-09  6.36192409e-05  2.91840000e-09  8.85880632e-08  2.91840000e-09  1.00000000e+00 
 2.95840000e-09  1.00000000e+00  2.95840000e-09  2.19201658e-07  2.95840000e-09  4.91318256e-02  2.95840000e-09  6.27063639e-05  2.95840000e-09  9.11131545e-08  2.95840000e-09  1.00000000e+00 
 2.99840000e-09  1.00000000e+00  2.99840000e-09  2.25380949e-07  2.99840000e-09  5.05069725e-02  2.99840000e-09  6.20819651e-05  2.99840000e-09  9.36078744e-08  2.99840000e-09  1.00000000e+00 
 3.03840000e-09  1.00000000e+00  3.03840000e-09  2.33422169e-07  3.03840000e-09  5.22957916e-02  3.03840000e-09  6.17535402e-05  3.03840000e-09  9.60836466e-08  3.03840000e-09  1.00000000e+00 
 3.07840000e-09  1.00000000e+00  3.07840000e-09  2.41844137e-07  3.07840000e-09  5.41687975e-02  3.07840000e-09  6.17100547e-05  3.07840000e-09  9.85518774e-08  3.07840000e-09  1.00000000e+00 
 3.11840000e-09  1.00000000e+00  3.11840000e-09  2.49061840e-07  3.11840000e-09  5.57737590e-02  3.11840000e-09  6.19506421e-05  3.11840000e-09  1.01023944e-07  3.11840000e-09  1.00000000e+00 
 3.15840000e-09  1.00000000e+00  3.15840000e-09  2.54195332e-07  3.15840000e-09  5.69153799e-02  3.15840000e-09  6.24753937e-05  3.15840000e-09  1.03511217e-07  3.15840000e-09  1.00000000e+00 
 3.19840000e-09  1.00000000e+00  3.19840000e-09  2.57021524e-07  3.19840000e-09  5.75443313e-02  3.19840000e-09  6.32598522e-05  3.19840000e-09  1.06024409e-07  3.19840000e-09  1.00000000e+00 
 3.23840000e-09  1.00000000e+00  3.23840000e-09  2.58103525e-07  3.23840000e-09  5.77858177e-02  3.23840000e-09  6.42587077e-05  3.23840000e-09  1.08572811e-07  3.23840000e-09  1.00000000e+00 
 3.27840000e-09  1.00000000e+00  3.27840000e-09  2.58467577e-07  3.27840000e-09  5.78678204e-02  3.27840000e-09  6.54190225e-05  3.27840000e-09  1.11163821e-07  3.27840000e-09  1.00000000e+00 
